0.0708044,0.0772351,0.0837591
-0.0727011,-0.0782689,-0.0742577
-0.0810669,-0.1817772,-0.4045804
8.289526,8.536512,8.474524
0.947792051,0.937747621,0.941861183
0.069213429,0.046890582,0.036371262
0.152283988,0.104098011,0.078548257
